source,frame,label,knee_angle,hip_angle,back_angle,torso_length_ratio,heel_angle,heel_angle_delta,valgus_ratio,left_fppa,right_fppa,max_fppa,knee_over_toes,knee_velocity_dps,hip_velocity_dps,back_velocity_dps,max_angular_velocity_dps,rapid_movement,squat_phase,back_slack,heels_off,knee_valgus_ratio,knee_valgus_fppa,knee_valgus
train/Good/Good (245).jpg,0,good,74.863,72.343,122.022,1.5111,176.844,162.144,1.2698,105.137,106.378,106.378,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (246).jpg,0,good,78.402,74.87,122.635,1.5469,177.445,162.746,1.1092,101.598,102.843,102.843,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (247).jpg,0,good,80.61,78.96,125.065,1.5381,175.188,160.489,0.7923,99.39,100.659,100.659,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (248).jpg,0,good,85.494,84.025,127.156,1.5288,167.927,153.228,0.7954,94.506,94.414,94.506,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (249).jpg,0,good,97.504,93.56,130.208,1.5188,175.349,160.65,0.5397,82.496,91.45,91.45,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (25).jpg,0,good,67.854,62.796,119.644,2.1993,4.151,-10.548,0.3813,112.146,106.846,112.146,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Good/Good (250).jpg,0,good,92.756,87.676,127.919,1.5089,173.413,158.714,0.762,87.244,94.945,94.945,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (251).jpg,0,good,87.603,81.177,124.032,1.5095,174.245,159.545,0.6675,92.397,99.211,99.211,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (252).jpg,0,good,85.373,78.896,123.169,1.495,175.03,160.331,0.7101,94.627,101.177,101.177,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (253).jpg,0,good,86.083,76.352,120.813,1.515,174.744,160.045,1.7359,93.917,103.598,103.598,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (254).jpg,0,good,80.988,70.502,117.293,1.49,177.751,163.052,0.6837,99.012,108.723,108.723,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (255).jpg,0,good,76.08,66.783,116.741,1.4608,177.27,162.571,0.7442,103.92,111.085,111.085,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (256).jpg,0,good,74.266,60.252,114.226,1.4946,176.566,161.867,1.075,105.734,114.45,114.45,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (257).jpg,0,good,71.57,57.644,113.394,1.4921,175.018,160.319,1.077,108.43,116.531,116.531,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (258).jpg,0,good,72.299,59.757,113.4,1.4672,175.551,160.852,0.8066,107.701,116.447,116.447,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (259).jpg,0,good,66.649,53.707,112.433,1.4782,177.637,162.938,0.8281,113.351,119.813,119.813,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (26).jpg,0,good,75.549,70.95,124.438,2.0485,0.349,-14.35,0.7199,104.451,101.278,104.451,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Good/Good (260).jpg,0,good,67.017,54.868,112.584,1.4755,176.482,161.783,0.8293,112.983,120.181,120.181,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (261).jpg,0,good,65.289,54.186,112.138,1.4797,174.142,159.443,0.8244,114.711,120.54,120.54,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (262).jpg,0,good,67.75,55.066,111.99,1.4707,176.287,161.588,0.8485,112.25,118.753,118.753,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (263).jpg,0,good,67.088,54.243,112.829,1.4637,176.079,161.379,0.9047,112.912,119.166,119.166,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (264).jpg,0,good,69.883,57.302,113.604,1.4598,176.497,161.798,0.7841,110.117,117.842,117.842,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (265).jpg,0,good,73.866,59.331,112.723,1.4842,176.365,161.666,0.9092,106.134,115.132,115.132,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (266).jpg,0,good,77.548,62.335,114.524,1.4552,178.289,163.59,0.9396,102.452,113.098,113.098,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (267).jpg,0,good,78.377,66.671,115.862,1.4418,175.409,160.71,0.7104,101.623,110.972,110.972,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (268).jpg,0,good,85.0,72.26,118.328,1.4492,179.137,164.438,0.7576,95.0,106.392,106.392,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (269).jpg,0,good,89.698,76.617,118.521,1.4855,175.616,160.917,0.9156,90.302,101.355,101.355,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (27).jpg,0,good,78.276,74.589,125.292,2.1588,2.044,-12.655,0.5155,101.724,100.575,101.724,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Good/Good (270).jpg,0,good,89.144,78.646,120.478,1.501,178.167,163.468,0.8956,90.856,100.513,100.513,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (271).jpg,0,good,92.386,83.055,123.112,1.4868,175.409,160.71,0.6388,87.614,95.548,95.548,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (272).jpg,0,good,95.74,86.565,124.991,1.4923,174.425,159.726,0.7287,84.26,91.635,91.635,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (273).jpg,0,good,88.841,83.697,127.049,1.5444,178.857,164.158,0.7158,91.159,97.933,97.933,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (274).jpg,0,good,85.172,80.726,126.95,1.5604,178.398,163.699,2.2225,94.828,101.558,101.558,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (275).jpg,0,good,83.186,76.815,124.836,1.552,178.392,163.693,1.3818,96.814,104.363,104.363,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (276).jpg,0,good,77.414,71.313,119.819,1.5761,177.794,163.095,0.6433,102.586,109.072,109.072,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (277).jpg,0,good,75.771,68.194,116.856,1.5728,176.751,162.052,0.511,104.229,110.822,110.822,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (278).jpg,0,good,72.573,66.001,117.519,1.59,178.215,163.516,0.9669,107.427,114.206,114.206,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (279).jpg,0,good,68.279,60.293,115.922,1.5813,177.037,162.338,0.6574,111.721,117.491,117.491,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (28).jpg,0,good,77.288,72.014,125.681,1.9807,4.724,-9.975,0.6063,102.712,99.195,102.712,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Good/Good (280).jpg,0,good,66.821,59.876,116.07,1.5693,176.487,161.788,0.6719,113.179,118.074,118.074,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (281).jpg,0,good,65.58,57.202,115.317,1.5433,178.242,163.543,0.6144,114.42,118.223,118.223,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (282).jpg,0,good,65.356,56.008,113.199,1.53,179.041,164.342,0.6588,114.644,118.998,118.998,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (283).jpg,0,good,63.52,54.923,113.294,1.529,177.463,162.764,0.5016,116.48,120.268,120.268,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (284).jpg,0,good,62.252,53.746,111.5,1.5173,177.241,162.542,0.6071,117.748,121.953,121.953,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (285).jpg,0,good,62.288,52.866,113.269,1.5125,179.65,164.951,0.7018,117.712,121.545,121.545,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (286).jpg,0,good,62.227,51.685,111.925,1.5197,179.7,165.001,0.7259,117.773,122.013,122.013,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (287).jpg,0,good,64.105,52.593,109.241,1.5372,177.335,162.636,0.6727,115.895,120.909,120.909,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (288).jpg,0,good,63.471,54.593,112.414,1.5382,178.583,163.884,0.7684,116.529,119.782,119.782,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (289).jpg,0,good,66.571,56.902,114.881,1.5284,177.123,162.424,0.453,113.429,116.719,116.719,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (29).jpg,0,good,81.059,71.638,122.176,1.9494,7.586,-7.113,0.6298,98.941,96.437,98.941,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Good/Good (290).jpg,0,good,70.91,59.59,113.504,1.5512,179.453,164.754,0.5049,109.09,114.388,114.388,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (291).jpg,0,good,72.488,62.334,114.851,1.5349,179.693,164.994,0.4135,107.512,113.355,113.355,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (292).jpg,0,good,77.234,67.924,117.812,1.5147,175.972,161.273,0.5234,102.766,109.279,109.279,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (293).jpg,0,good,90.635,81.26,128.071,2.4994,1.333,-13.366,1.0209,89.365,77.964,89.365,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (294).jpg,0,good,87.817,78.182,127.885,2.5393,4.067,-10.632,1.1165,92.183,69.83,92.183,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (295).jpg,0,good,83.895,77.54,128.589,2.458,1.852,-12.847,1.4582,96.105,66.611,96.105,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (296).jpg,0,good,79.391,74.872,131.471,2.42,0.387,-14.312,0.9818,100.609,81.034,100.609,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (297).jpg,0,good,76.237,70.627,126.83,2.4489,4.294,-10.405,1.0473,103.763,105.731,105.731,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (298).jpg,0,good,72.696,66.709,123.754,2.3719,1.625,-13.074,0.9696,107.304,109.223,109.223,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (299).jpg,0,good,68.955,58.967,121.099,2.4329,1.526,-13.173,0.9124,111.045,113.628,113.628,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (3).jpg,0,good,80.862,74.108,125.108,1.7851,0.254,-14.445,0.7439,99.138,97.776,99.138,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Good/Good (30).jpg,0,good,83.379,73.443,122.836,1.9511,2.812,-11.887,0.5767,96.621,98.763,98.763,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Good/Good (300).jpg,0,good,59.764,52.608,122.061,2.4382,0.348,-14.351,0.7217,120.236,121.543,121.543,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Good/Good (301).jpg,0,good,59.14,49.616,118.282,2.4095,2.425,-12.274,0.7926,120.86,121.829,121.829,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (302).jpg,0,good,58.66,47.757,113.297,2.4148,2.925,-11.774,0.7451,121.34,121.846,121.846,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Good/Good (303).jpg,0,good,57.797,47.048,113.508,2.4076,4.496,-10.203,0.8465,122.203,119.152,122.203,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (304).jpg,0,good,57.784,50.414,119.55,2.3724,1.319,-13.381,0.726,122.216,122.852,122.852,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Good/Good (305).jpg,0,good,54.809,47.882,117.875,2.4295,2.473,-12.226,0.7135,125.191,129.617,129.617,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Good/Good (306).jpg,0,good,54.565,46.975,114.887,2.4982,1.721,-12.978,0.7559,125.435,127.044,127.044,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (307).jpg,0,good,58.149,48.807,113.377,2.5232,0.269,-14.43,0.6485,121.851,129.807,129.807,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Good/Good (308).jpg,0,good,58.162,52.727,114.337,2.5474,0.283,-14.416,1.457,121.838,118.375,121.838,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (309).jpg,0,good,64.159,60.213,118.425,2.5282,6.086,-8.613,0.7842,115.841,113.551,115.841,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (31).jpg,0,good,97.97,81.698,121.481,1.8058,167.644,152.945,1.5981,82.03,95.616,95.616,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (310).jpg,0,good,68.754,64.846,117.903,2.5074,4.974,-9.725,0.9238,111.246,102.169,111.246,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (311).jpg,0,good,68.165,66.992,124.0,2.4782,2.054,-12.645,0.9758,111.835,100.852,111.835,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (312).jpg,0,good,68.924,67.577,121.65,2.5671,3.822,-10.877,0.8151,111.076,105.429,111.076,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (313).jpg,0,good,75.569,73.24,123.362,2.5885,3.939,-10.76,1.0302,104.431,96.705,104.431,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (314).jpg,0,good,76.357,73.799,123.572,2.6915,5.028,-9.671,0.8202,103.643,97.808,103.643,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (315).jpg,0,good,89.22,78.688,124.132,2.5504,0.383,-14.316,1.2611,90.78,78.356,90.78,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (316).jpg,0,good,82.458,74.259,122.408,2.6694,1.673,-13.027,1.5717,97.542,72.597,97.542,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (317).jpg,0,good,76.374,70.425,122.294,2.6279,4.774,-9.925,1.2779,103.626,90.623,103.626,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (318).jpg,0,good,76.72,72.275,129.414,2.457,3.246,-11.453,1.2365,103.28,86.044,103.28,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (319).jpg,0,good,75.094,71.128,129.155,2.4044,0.222,-14.477,1.2148,104.906,90.602,104.906,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (32).jpg,0,good,94.905,80.877,124.805,1.8685,169.126,154.427,0.6321,85.095,91.888,91.888,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Good/Good (320).jpg,0,good,71.625,70.043,130.312,2.3997,2.605,-12.094,1.0377,108.375,98.832,108.375,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (321).jpg,0,good,68.659,67.089,129.528,2.3618,1.939,-12.76,0.6175,111.341,125.394,125.394,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Good/Good (322).jpg,0,good,61.27,56.987,120.841,2.4992,2.162,-12.537,1.215,118.73,113.041,118.73,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (323).jpg,0,good,58.761,54.578,121.548,2.4329,0.078,-14.621,1.3841,121.239,123.908,123.908,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (324).jpg,0,good,56.454,51.765,121.417,2.4654,0.196,-14.503,0.7899,123.546,125.0,125.0,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (325).jpg,0,good,58.343,53.672,118.726,2.4217,1.171,-13.529,0.7595,121.657,124.105,124.105,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (326).jpg,0,good,56.875,50.589,116.363,2.473,0.444,-14.255,0.9475,123.125,124.984,124.984,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (327).jpg,0,good,54.808,47.438,111.341,2.5088,1.863,-12.836,0.705,125.192,125.31,125.31,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Good/Good (328).jpg,0,good,56.298,49.544,111.006,2.5509,2.026,-12.673,0.9874,123.702,120.653,123.702,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (329).jpg,0,good,56.238,49.966,114.303,2.57,1.395,-13.304,0.7752,123.762,133.392,133.392,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (33).jpg,0,good,107.392,90.723,124.501,1.9034,164.956,150.257,1.0701,72.608,86.682,86.682,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (330).jpg,0,good,56.665,52.014,115.108,2.6266,0.546,-14.153,1.1657,123.335,122.191,123.335,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (331).jpg,0,good,64.798,61.899,121.596,2.5697,4.654,-10.045,0.7559,115.202,123.071,123.071,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (332).jpg,0,good,65.842,64.871,123.034,2.5633,1.767,-12.932,1.0593,114.158,114.927,114.927,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (333).jpg,0,good,67.847,68.471,126.054,2.4806,0.954,-13.745,1.3721,112.153,106.489,112.153,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (334).jpg,0,good,68.682,68.938,125.417,2.5894,4.183,-10.516,1.2683,111.318,104.249,111.318,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (335).jpg,0,good,71.938,71.098,122.033,2.6088,2.471,-12.229,0.764,108.062,101.795,108.062,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (336).jpg,0,good,80.49,73.16,122.115,2.6049,1.844,-12.855,1.0166,99.51,85.672,99.51,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (337).jpg,0,good,91.608,85.465,129.56,2.6086,0.671,-14.028,1.3407,88.392,64.374,88.392,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (338).jpg,0,good,86.119,78.758,126.049,2.5657,0.239,-14.46,1.2031,93.881,83.778,93.881,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (339).jpg,0,good,81.058,76.011,123.249,2.5504,1.601,-13.098,1.5598,98.942,82.714,98.942,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (34).jpg,0,good,105.37,83.803,120.625,1.8667,176.285,161.586,1.1281,74.63,89.612,89.612,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (340).jpg,0,good,84.917,75.19,125.753,2.4604,5.335,-9.364,1.2147,95.083,74.663,95.083,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (341).jpg,0,good,73.994,67.411,123.122,2.5359,2.907,-11.792,1.2321,106.006,83.837,106.006,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (342).jpg,0,good,72.86,70.297,129.393,2.419,2.015,-12.684,1.2411,107.14,92.668,107.14,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (343).jpg,0,good,69.944,65.184,123.631,2.4983,3.184,-11.515,0.9995,110.056,102.322,110.056,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (344).jpg,0,good,67.079,66.763,131.485,2.3842,1.511,-13.188,0.9823,112.921,117.242,117.242,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (345).jpg,0,good,63.699,60.131,123.906,2.4307,0.107,-14.592,0.8956,116.301,119.529,119.529,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (346).jpg,0,good,57.932,54.907,120.973,2.4912,0.164,-14.535,1.2704,122.068,119.827,122.068,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (347).jpg,0,good,59.591,54.297,113.779,2.4363,0.317,-14.382,0.9696,120.409,119.178,120.409,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (348).jpg,0,good,58.145,51.428,112.81,2.435,2.375,-12.324,1.5661,121.855,118.834,121.855,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (349).jpg,0,good,58.082,52.629,115.037,2.4509,2.935,-11.764,1.0295,121.918,118.149,121.918,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (35).jpg,0,good,111.054,91.41,123.365,1.9346,163.593,148.894,1.021,68.946,80.699,80.699,0,0.0,0.0,0.0,0.0,0,descending,0,1,0,1,1
train/Good/Good (350).jpg,0,good,59.099,52.448,111.375,2.3994,1.414,-13.285,0.5903,120.901,121.173,121.173,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Good/Good (351).jpg,0,good,59.659,53.164,113.487,2.4101,2.396,-12.303,1.3238,120.341,118.815,120.341,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (352).jpg,0,good,58.309,53.792,116.041,2.4405,0.428,-14.271,1.679,121.691,116.098,121.691,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (353).jpg,0,good,61.713,58.8,120.544,2.3878,0.876,-13.823,1.0399,118.287,117.33,118.287,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (354).jpg,0,good,60.638,62.993,124.894,2.4567,1.239,-13.46,0.8829,119.362,120.86,120.86,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (355).jpg,0,good,65.935,71.475,135.384,2.4415,1.171,-13.528,0.6337,114.065,120.382,120.382,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Good/Good (356).jpg,0,good,67.324,68.882,127.389,2.4685,1.358,-13.342,1.2727,112.676,103.714,112.676,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (357).jpg,0,good,71.332,68.383,121.918,2.541,2.092,-12.607,1.4465,108.668,92.335,108.668,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (358).jpg,0,good,78.928,73.582,122.447,2.5626,2.753,-11.946,1.2028,101.072,82.767,101.072,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (359).jpg,0,good,79.028,73.12,122.269,2.6522,0.114,-14.585,0.9082,100.972,88.166,100.972,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (36).jpg,0,good,101.502,84.492,119.449,1.8927,164.13,149.431,0.8367,78.498,87.232,87.232,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (360).jpg,0,good,84.591,80.177,127.379,2.6754,2.481,-12.218,1.2011,95.409,81.291,95.409,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (361).jpg,0,good,82.318,78.699,126.189,2.6823,3.879,-10.82,0.9549,97.682,86.272,97.682,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (362).jpg,0,good,82.776,77.364,124.886,2.5772,1.039,-13.66,1.0986,97.224,79.741,97.224,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (363).jpg,0,good,77.916,74.177,123.406,2.5801,3.787,-10.912,1.2386,102.084,93.806,102.084,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (364).jpg,0,good,75.544,72.759,123.51,2.5263,5.693,-9.006,0.9999,104.456,100.377,104.456,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (365).jpg,0,good,73.214,72.307,125.393,2.4523,2.176,-12.523,1.1932,106.786,96.523,106.786,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (366).jpg,0,good,75.897,69.365,124.491,2.4458,3.172,-11.527,0.7063,104.103,102.572,104.103,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Good/Good (367).jpg,0,good,66.49,68.193,123.307,2.4628,2.068,-12.631,1.0731,113.51,114.965,114.965,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (368).jpg,0,good,67.103,64.806,120.603,2.442,3.134,-11.565,0.855,112.897,114.307,114.307,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (369).jpg,0,good,59.765,59.084,115.186,2.4996,2.26,-12.439,1.3311,120.235,114.169,120.235,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (37).jpg,0,good,89.069,83.178,128.242,1.9664,175.586,160.887,0.8254,90.931,96.982,96.982,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Good/Good (370).jpg,0,good,59.541,57.565,118.176,2.5204,1.274,-13.426,1.2235,120.459,113.388,120.459,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (371).jpg,0,good,59.879,59.091,120.001,2.5111,2.338,-12.361,1.1279,120.121,113.012,120.121,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (372).jpg,0,good,58.049,57.95,118.537,2.4772,2.698,-12.001,1.7601,121.951,113.19,121.951,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (373).jpg,0,good,59.007,57.149,114.494,2.4971,0.873,-13.826,1.2031,120.993,114.545,120.993,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (374).jpg,0,good,59.551,58.422,115.807,2.5286,2.892,-11.807,1.7879,120.449,115.665,120.449,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (375).jpg,0,good,63.237,65.699,124.019,2.4973,0.592,-14.107,1.0827,116.763,117.073,117.073,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Good/Good (376).jpg,0,good,65.824,67.118,123.579,2.4545,0.579,-14.12,1.0342,114.176,109.642,114.176,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
